id,ACTION
866,0.661
867,0.958
868,0.939
869,0.928
870,0.666
871,1
872,0.653
873,0.981
874,0.857
875,0.919
876,0.67
877,0.897
878,0.698
879,0.935
880,0.605
881,0.591
882,0.962
883,0.836
884,0.893
885,0.632
886,1
887,0.84
888,0.971
889,0.496
890,1
891,0.999
892,0.213
893,0.841
894,0.997
895,0.995
896,0.965
897,0.467
898,0.992
899,0.818
900,1
901,1
902,0.901
903,0.899
904,0.918
905,1
906,0.658
907,0.987
908,0.996
909,0.468
910,0.664
911,0.881
912,0.792
913,0.925
914,1
915,0.835
916,0.387
917,0.402
918,0.417
919,0.977
920,0.357
921,1
922,0.772
923,0.88
924,0.779
925,0.072
926,0.972
927,1
928,1
929,0.961
930,0.999
931,0.968
932,0.989
933,0.654
934,0.427
935,0.601
936,0.838
937,0.886
938,0.983
939,0.288
940,0.945
941,0.999
942,1
943,0.44
944,0.929
945,0.473
946,0.954
947,0.91
948,0.581
949,0.976
950,0.772
951,0.889
952,0.294
953,0.497
954,0.853
955,0.687
956,0.202
957,0.976
958,0.471
959,0.437
960,0.273
961,0.66
962,0.996
963,0.988
964,0.971
965,0.821
966,0.984
967,0.987
968,0.643
969,1
970,0.812
971,0.997
972,1
973,0.971
974,0.998
975,0.438
976,0.713
977,0.986
978,0.7
979,0.626
980,0.13
981,0.997
982,0.96
983,0.996
984,0.365
985,0.992
986,0.573
987,1
988,0.96
989,0.895
990,0.266
991,0.2
992,0.352
993,1
994,0.984
995,0.687
996,0.944
997,0.067
998,0.672
999,0.925
1000,0.926
1001,0.953
1002,0.881
1003,0.686
1004,0.708
1005,0.774
1006,0.391
1007,0.853
1008,0.946
1009,0.948
1010,0.816
1011,1
1012,0.982
1013,1
1014,0.833
1015,0.996
1016,1
1017,0.386
1018,0.691
1019,0.291
1020,0.668
1021,1
1022,0.751
1023,0.908
1024,0.989
1025,0.839
1026,0.296
1027,0.9
1028,0.656
1029,0.941
1030,0.815
1031,0.68
1032,0.992
1033,0.983
1034,0.703
1035,1
1036,0.994
1037,0.243
1038,0.727
1039,0.407
1040,0.98
1041,0.807
1042,0.956
1043,0.052
1044,0.19
1045,0.169
1046,0.79
1047,1
1048,0.964
1049,0.065
1050,1
1051,1
1052,0.995
1053,1
1054,0.647
1055,0.965
1056,0.558
1057,0.473
1058,0.837
1059,0.861
1060,0.754
1061,0.976
1062,0.158
1063,0.908
1064,0.941
1065,0.95
1066,0.9
1067,0.728
1068,0.104
1069,0.981
1070,0.969
1071,0.209
1072,0.996
1073,0.585
1074,0.984
1075,1
1076,0.9
1077,0.664
1078,0.877
1079,1
1080,0.524
1081,1
1082,1
1083,0.925
1084,0.899
1085,0.662
1086,0.996
1087,0.654
1088,0.807
1089,0.474
1090,0.997
1091,0.615
1092,0.999
1093,0.987
1094,0.793
1095,0.999
1096,0.779
1097,0.998
1098,0.962
1099,0.394
1100,0.378
1101,0.541
1102,0.558
1103,1
1104,0.456
1105,0.971
1106,1
1107,0.972
1108,0.968
1109,0.996
1110,0.993
1111,1
1112,0.947
1113,0.971
1114,0.826
1115,0.214
1116,0.954
1117,0.548
1118,0.851
1119,0.701
1120,0.849
1121,0.957
1122,0.717
1123,0.293
1124,0.674
1125,0.976
1126,0.93
1127,0.934
1128,0.958
1129,1
1130,0.995
1131,0.628
1132,0.658
1133,0.998
1134,0.957
1135,0.899
1136,0.909
1137,0.823
1138,0.995
1139,1
1140,0.972
1141,0.725
1142,0.797
1143,0.968
1144,0.562
1145,0.931
1146,0.995
1147,0.834
1148,0.584
1149,0.918
1150,0.84
1151,0.999
1152,0.822
1153,0.996
1154,0.411
1155,1
1156,0.997
1157,0.983
1158,0.436
1159,0.795
1160,0.542
1161,0.95
1162,0.966
1163,0.867
1164,0.941
1165,1
1166,0.955
1167,0.96
1168,0.659
1169,0.169
1170,0.675
1171,0.979
1172,0.872
1173,0.79
1174,0.995
1175,0.989
1176,0.739
1177,0.993
1178,0.999
1179,0.998
1180,0.267
1181,0.67
1182,0.871
1183,0.62
1184,0.545
1185,0.999
1186,0.785
1187,0.625
1188,0.109
1189,0.762
1190,0.43
1191,0.466
1192,0.999
1193,1
1194,0.726
1195,0.957
1196,0.335
1197,0.995
1198,0.802
1199,0.997
1200,1
1201,0.865
1202,0.998
1203,0.99
1204,0.814
1205,0.856
1206,0.385
1207,0.987
1208,1
1209,0.327
1210,0.89
1211,0.979
1212,0.907
1213,0.675
1214,0.696
1215,0.999
1216,0.348
1217,0.529
1218,0.984
1219,0.835
1220,0.31
1221,0.779
1222,0.63
1223,0.983
1224,0.618
1225,0.899
1226,0.929
1227,0.964
1228,0.982
1229,0.508
1230,0.988
1231,0.966
1232,0.892
1233,1
1234,0.984
1235,0.673
1236,0.964
1237,1
1238,0.507
1239,0.907
1240,0.861
1241,0.743
1242,0.951
1243,0.806
1244,1
1245,1
1246,0.199
1247,0.985
1248,0.999
1249,0.244
1250,0.992
1251,0.693
1252,0.825
1253,0.999
1254,0.762
1255,0.96
1256,1
1257,0.394
1258,0.386
1259,0.973
1260,0.994
1261,0.99
1262,0.94
1263,0.81
1264,0.967
1265,0.892
1266,0.765
1267,1
1268,0.995
1269,0.996
1270,0.996
1271,0.569
1272,0.992
1273,0.762
1274,0.363
1275,0.956
1276,1
1277,0.64
1278,0.721
1279,0.983
1280,0.882
1281,1
1282,0.98
1283,0.738
1284,0.998
1285,1
1286,0.989
1287,0.757
1288,0.589
1289,0.898
1290,0.815
1291,1
1292,0.385
1293,0.653
1294,0.488
1295,0.963
1296,0.561
1297,0.971
1298,0.51
1299,0.565
1300,0.924
1301,0.973
1302,0.077
1303,0.95
1304,0.899
1305,0.37
1306,0.99
1307,0.977
1308,0.958
1309,0.998
1310,0.89
1311,0.91
1312,0.997
1313,0.273
1314,0.867
1315,0.894
1316,0.759
1317,1
1318,0.919
1319,0.988
1320,0.67
1321,0.531
1322,0.999
1323,0.99
1324,1
1325,0.992
1326,0.934
1327,0.271
1328,0.891
1329,0.905
1330,0.757
1331,0.693
1332,0.729
1333,0.458
1334,0.58
1335,0.31
1336,0.999
1337,0.961
1338,0.997
1339,0.866
1340,0.993
1341,0.855
1342,0.961
1343,0.902
1344,0.786
1345,0.999
1346,0.92
1347,0.908
1348,0.991
1349,0.918
1350,0.983
1351,0.139
1352,0.587
1353,0.948
1354,0.917
1355,0.641
1356,0.999
1357,0.615
1358,0.159
1359,0.146
1360,0.479
1361,0.701
1362,0.643
1363,0.985
1364,0.862
1365,0.956
1366,0.719
1367,1
1368,0.899
1369,0.907
1370,0.42
1371,0.906
1372,0.257
1373,0.452
1374,0.979
1375,1
1376,0.922
1377,0.908
1378,0.87
1379,0.934
1380,0.993
1381,1
1382,0.684
1383,1
1384,1
1385,0.688
1386,0.569
1387,0.599
1388,0.483
1389,0.596
1390,0.996
1391,0.228
1392,0.53
1393,0.945
1394,0.918
1395,0.624
1396,0.614
1397,0.943
1398,0.999
1399,0.943
1400,0.431
1401,0.948
1402,0.844
1403,0.99
1404,0.93
1405,0.816
1406,0.95
1407,0.87
1408,0.939
1409,0.639
1410,0.559
1411,0.538
1412,1
1413,0.384
1414,0.84
1415,0.831
1416,0.419
1417,0.167
1418,0.558
1419,0.994
1420,0.916
1421,1
1422,0.528
1423,0.847
1424,0.773
1425,0.999
1426,0.737
1427,1
1428,0.845
1429,0.058
1430,0.386
1431,0.998
1432,0.985
1433,0.021
1434,0.073
1435,0.976
1436,0.927
1437,0.488
1438,0.888
1439,0.981
1440,0.694
1441,0.385
1442,0.977
1443,0.999
1444,0.971
1445,0.962
1446,0.992
1447,0.707
1448,0.779
1449,0.922
1450,0.966
1451,0.495
1452,0.994
1453,0.997
1454,0.941
1455,0.857
1456,0.621
1457,0.92
1458,0.992
1459,0.948
1460,0.888
1461,0.98
1462,0.136
1463,0.94
1464,0.356
1465,0.938
1466,0.975
1467,0.395
1468,0.987
1469,0.591
1470,0.404
1471,0.346
1472,0.297
1473,0.436
1474,0.998
1475,1
1476,1
1477,0.863
1478,0.987
1479,0.902
1480,0.68
1481,0.859
1482,0.731
1483,0.934
1484,0.612
1485,0.828
1486,0.497
1487,0.721
1488,0.579
1489,0.981
1490,0.962
1491,0.999
1492,0.921
1493,0.705
1494,0.652
1495,0.789
1496,1
1497,0.969
1498,0.86
1499,0.776
1500,1
1501,0.81
1502,0.351
1503,0.955
1504,0.925
1505,1
1506,0.575
1507,0.629
1508,0.193
1509,0.93
1510,0.999
1511,0.976
1512,0.998
1513,0.907
1514,0.223
1515,0.174
1516,0.734
1517,0.099
1518,0.822
1519,0.946
1520,0.943
1521,0.828
1522,0.173
1523,0.623
1524,0.666
1525,1
1526,0.997
1527,0.97
1528,0.688
1529,0.545
1530,0.974
1531,0.995
1532,0.798
1533,0.932
1534,0.991
1535,0.996
1536,0.766
1537,1
1538,0.991
1539,0.565
1540,0.971
1541,0.999
1542,0.728
1543,0.451
1544,0.933
1545,0.967
1546,0.964
1547,0.754
1548,1
1549,0.994
1550,0.775
1551,0.908
1552,0.883
1553,0.905
1554,0.975
1555,0.483
1556,0.591
1557,0.628
1558,0.987
1559,0.77
1560,0.319
1561,0.97
1562,0.776
1563,0.461
1564,0.713
1565,0.986
1566,0.972
1567,1
1568,0.793
1569,0.183
1570,0.657
1571,0.817
1572,0.991
1573,0.057
1574,1
1575,0.767
1576,0.926
1577,0.957
1578,0.769
1579,0.988
1580,0.339
1581,0.931
1582,0.916
1583,0.657
1584,1
1585,0.992
1586,0.821
1587,0.36
1588,0.865
1589,0.846
1590,0.997
1591,0.994
1592,0.989
1593,0.791
1594,0.936
1595,0.013
1596,0.535
1597,0.745
1598,0.561
1599,0.331
1600,0.565
1601,0.969
1602,0.991
1603,0.837
1604,0.8
1605,0.634
1606,0.88
1607,0.866
1608,0.101
1609,0.509
1610,0.157
1611,0.999
1612,0.741
1613,0.887
1614,0.856
1615,0.921
1616,0.726
1617,0.097
1618,0.953
1619,0.914
1620,0.952
1621,0.968
1622,0.197
1623,0.987
1624,0.98
1625,0.888
1626,0.993
1627,0.132
1628,0.519
1629,0.84
1630,0.699
1631,1
1632,0.917
1633,0.407
1634,0.284
1635,0.075
1636,0.967
1637,0.991
1638,0.905
1639,0.782
1640,0.98
1641,0.978
1642,0.774
1643,0.982
1644,0.979
1645,0.554
1646,0.736
1647,0.897
1648,0.994
1649,0.89
1650,0.973
1651,0.957
1652,1
1653,1
1654,1
1655,0.903
1656,0.832
1657,0.746
1658,0.832
1659,0.285
1660,1
1661,0.999
1662,0.964
1663,1
1664,1
1665,0.116
1666,0.778
1667,0.165
1668,1
1669,0.948
1670,0.98
1671,0.487
1672,0.417
1673,0.293
1674,0.942
1675,0.15
1676,0.077
1677,0.975
1678,1
1679,0.997
1680,0.998
1681,0.664
1682,0.782
1683,0.854
1684,0.142
1685,0.999
1686,1
1687,0.938
1688,0.872
1689,0.972
1690,0.934
1691,0.906
1692,1
1693,0.883
1694,0.858
1695,1
1696,0.997
1697,0.697
1698,0.668
1699,0.973
1700,0.963
1701,0.128
1702,0.896
1703,0.7
1704,0.891
1705,0.569
1706,0.418
1707,0.982
1708,0.705
1709,1
1710,1
1711,0.834
1712,0.975
1713,0.044
1714,0.917
1715,0.968
1716,0.997
1717,0.386
1718,0.094
1719,0.958
1720,0.706
1721,0.993
1722,0.377
1723,1
1724,1
1725,0.896
1726,0.697
1727,1
1728,0.999
1729,0.852
1730,0.889
1731,0.107
1732,0.782
1733,0.991
1734,0.259
1735,0.93
1736,0.86
1737,0.966
1738,0.997
1739,0.953
1740,0.923
1741,0.524
1742,0.98
1743,0.671
1744,0.331
1745,0.869
1746,0.98
1747,0.583
1748,0.533
1749,0.992
1750,0.882
1751,0.858
1752,0.985
1753,1
1754,0.979
1755,0.565
1756,0.843
1757,0.777
1758,0.983
1759,0.934
1760,0.854
1761,0.611
1762,0.542
1763,1
1764,1
1765,0.812
1766,0.916
1767,0.94
1768,0.257
1769,0.48
1770,0.955
1771,0.886
1772,0.999
1773,0.738
1774,0.981
1775,0.997
1776,0.643
1777,0.768
1778,0.634
1779,0.998
1780,0.417
1781,0.39
1782,0.73
1783,0.937
1784,0.368
1785,0.891
1786,1
1787,0.477
1788,0.515
1789,0.895
1790,0.978
1791,0.2
1792,0.621
1793,0.915
1794,0.414
1795,0.868
1796,0.986
1797,0.896
1798,0.949
1799,0.999
1800,0.984
1801,0.985
1802,1
1803,0.678
1804,1
1805,0.989
1806,0.106
1807,0.953
1808,0.964
1809,0.999
1810,0.411
1811,1
1812,0.986
1813,0.689
1814,0.453
1815,0.404
1816,0.946
1817,0.746
1818,0.949
1819,0.431
1820,0.812
1821,1
1822,0.811
1823,0.905
1824,0.442
1825,1
1826,0.856
1827,0.996
1828,0.484
1829,0.911
1830,0.509
1831,1
1832,0.998
1833,0.958
1834,0.702
1835,0.659
1836,0.955
1837,0.769
1838,0.436
1839,0.946
1840,0.765
1841,0.572
1842,0.855
1843,0.853
1844,0.864
1845,1
1846,0.979
1847,0.997
1848,0.997
1849,0.865
1850,0.99
1851,0.958
1852,0.895
1853,0.259
1854,1
1855,0.475
1856,1
1857,1
1858,0.145
1859,0.957
1860,0.46
1861,0.95
1862,1
1863,0.262
1864,0.461
1865,0.802
1866,0.962
1867,0.782
1868,1
1869,0.254
1870,0.559
1871,0.999
1872,0.757
1873,0.333
1874,0.593
1875,0.301
1876,1
1877,0.999
1878,0.265
1879,0.984
1880,1
1881,0.997
1882,0.999
1883,0.97
1884,0.017
1885,0.859
1886,0.957
1887,0.645
1888,0.569
1889,1
1890,0.999
1891,0.545
1892,0.977
1893,0.929
1894,1
1895,0.993
1896,0.997
1897,0.79
1898,0.565
1899,0.984
1900,0.779
1901,0.814
1902,0.858
1903,0.229
1904,0.761
1905,0.966
1906,0.999
1907,0.966
1908,0.144
1909,0.969
1910,0.83
1911,1
1912,0.971
1913,0.288
1914,0.607
1915,0.586
1916,0.195
1917,0.999
1918,0.98
1919,0.495
1920,0.425
1921,0.095
1922,0.85
1923,1
1924,0.73
1925,1
1926,0.936
1927,0.999
1928,1
1929,0.63
1930,0.99
1931,0.992
1932,0.196
1933,0.855
1934,0.757
1935,0.854
1936,0.661
1937,0.972
1938,0.602
1939,0.974
1940,0.959
1941,0.574
1942,0.998
1943,0.552
1944,0.944
1945,0.764
1946,1
1947,0.714
1948,0.358
1949,0.998
1950,0.95
1951,0.947
1952,0.956
1953,0.539
1954,0.756
1955,0.597
1956,0.942
1957,0.135
1958,0.999
1959,0.98
1960,0.972
1961,0.923
1962,0.998
1963,0.219
1964,0.997
1965,0.98
1966,0.993
1967,1
1968,0.891
1969,0.672
1970,0.908
1971,0.028
1972,0.994
1973,0.914
1974,0.962
1975,0.109
1976,0.834
1977,0.214
1978,0.944
1979,0.647
1980,0.99
1981,0.997
1982,0.966
1983,0.223
1984,0.927
1985,0.606
1986,0.631
1987,0.322
1988,0.656
1989,0.536
1990,0.84
1991,0.643
1992,0.986
1993,0.978
1994,0.654
1995,0.853
1996,0.987
1997,0.999
1998,0.695
1999,0.897
2000,0.967
2001,0.916
2002,0.998
2003,0.795
2004,0.915
2005,0.962
2006,0.935
2007,0.776
2008,0.179
2009,0.615
2010,0.812
2011,0.859
2012,0.835
2013,0.834
2014,0.777
2015,0.97
2016,0.919
2017,0.989
2018,0.637
2019,1
2020,0.167
2021,0.865
2022,0.046
2023,0.253
2024,0.221
2025,0.637
2026,0.259
2027,0.992
2028,0.864
2029,0.949
2030,0.801
2031,0.951
2032,0.591
2033,1
2034,0.743
2035,0.978
2036,0.81
2037,0.592
2038,0.847
2039,0.93
2040,1
2041,1
2042,0.957
2043,0.494
2044,0.323
2045,1
2046,0.944
2047,0.879
2048,0.711
2049,0.449
2050,0.999
2051,0.998
2052,0.124
2053,0.835
2054,0.812
2055,0.795
2056,0.29
2057,0.498
2058,1
2059,0.792
2060,0.885
2061,0.433
2062,1
2063,0.722
2064,0.45
2065,1
2066,0.925
2067,0.104
2068,0.846
2069,0.819
2070,0.999
2071,0.992
2072,0.971
2073,0.925
2074,0.955
2075,0.338
2076,0.991
2077,0.742
2078,0.312
2079,0.334
2080,0.987
2081,0.857
2082,0.721
2083,0.974
2084,0.016
2085,1
2086,0.983
2087,0.763
2088,0.973
2089,0.375
2090,0.676
2091,0.876
2092,0.993
2093,0.834
2094,0.756
2095,0.87
2096,0.993
2097,0.33
2098,0.433
2099,1
2100,0.938
2101,0.972
2102,0.987
2103,0.988
2104,0.888
2105,0.143
2106,0.99
2107,0.71
2108,0.889
2109,0.022
2110,0.885
2111,0.999
2112,0.048
2113,0.93
2114,1
2115,0.999
2116,0.962
2117,0.718
2118,0.895
2119,0.995
2120,0.88
2121,0.077
2122,0.557
2123,0.964
2124,0.947
2125,1
2126,0.723
2127,0.948
2128,1
2129,0.996
2130,0.727
2131,1
2132,0.87
2133,0.706
2134,0.999
2135,0.605
2136,0.995
2137,0.359
2138,0.997
2139,0.42
2140,1
2141,0.211
2142,0.928
2143,0.998
2144,0.948
2145,0.75
2146,0.307
2147,0.908
2148,0.398
2149,0.93
2150,1
2151,0.869
2152,0.474
2153,0.534
2154,0.982
2155,0.52
2156,0.688
2157,0.876
2158,0.951
2159,0.994
2160,0.922
2161,0.688
2162,0.917
2163,0.832
2164,0.999
2165,1
2166,0.184
2167,0.955
2168,0.904
2169,0.327
2170,0.97
2171,0.189
2172,0.985
2173,0.534
2174,1
2175,0.794
2176,0.869
2177,0.866
2178,0.697
2179,1
2180,0.998
2181,0.963
2182,0.952
2183,0.997
2184,0.522
2185,0.729
2186,0.855
2187,0.99
2188,0.916
2189,1
2190,0.999
2191,0.566
2192,0.844
2193,0.821
2194,0.99
2195,0.918
2196,0.998
2197,0.453
2198,0.933
2199,0.703
2200,0.951
2201,0.031
